,B01001001 - error,B01001001 - count,B01001002 - error,B01001002 - count,B01001003 - error,B01001003 - count,B01001004 - error,B01001004 - count,B01001005 - error,B01001005 - count,B01001006 - error,B01001006 - count,B01001007 - error,B01001007 - count,B01001008 - error,B01001008 - count,B01001009 - error,B01001009 - count,B01001010 - error,B01001010 - count,B01001011 - error,B01001011 - count,B01001012 - error,B01001012 - count,B01001013 - error,B01001013 - count,B01001014 - error,B01001014 - count,B01001015 - error,B01001015 - count,B01001016 - error,B01001016 - count,B01001017 - error,B01001017 - count,B01001018 - error,B01001018 - count,B01001019 - error,B01001019 - count,B01001020 - error,B01001020 - count,B01001021 - error,B01001021 - count,B01001022 - error,B01001022 - count,B01001023 - error,B01001023 - count,B01001024 - error,B01001024 - count,B01001025 - error,B01001025 - count,B01001026 - error,B01001026 - count,B01001027 - error,B01001027 - count,B01001028 - error,B01001028 - count,B01001029 - error,B01001029 - count,B01001030 - error,B01001030 - count,B01001031 - error,B01001031 - count,B01001032 - error,B01001032 - count,B01001033 - error,B01001033 - count,B01001034 - error,B01001034 - count,B01001035 - error,B01001035 - count,B01001036 - error,B01001036 - count,B01001037 - error,B01001037 - count,B01001038 - error,B01001038 - count,B01001039 - error,B01001039 - count,B01001040 - error,B01001040 - count,B01001041 - error,B01001041 - count,B01001042 - error,B01001042 - count,B01001043 - error,B01001043 - count,B01001044 - error,B01001044 - count,B01001045 - error,B01001045 - count,B01001046 - error,B01001046 - count,B01001047 - error,B01001047 - count,B01001048 - error,B01001048 - count,B01001049 - error,B01001049 - count,B03002001 - error,B03002001 - count,B03002002 - error,B03002002 - count,B03002003 - error,B03002003 - count,B03002004 - error,B03002004 - count,B03002005 - error,B03002005 - count,B03002006 - error,B03002006 - count,B03002007 - error,B03002007 - count,B03002008 - error,B03002008 - count,B03002009 - error,B03002009 - count,B03002010 - error,B03002010 - count,B03002011 - error,B03002011 - count,B03002012 - error,B03002012 - count,B03002013 - error,B03002013 - count,B03002014 - error,B03002014 - count,B03002015 - error,B03002015 - count,B03002016 - error,B03002016 - count,B03002017 - error,B03002017 - count,B03002018 - error,B03002018 - count,B03002019 - error,B03002019 - count,B03002020 - error,B03002020 - count,B03002021 - error,B03002021 - count
170317112003,315.0,657.0,145.0,305.0,11.0,0.0,47.0,36.0,14.0,6.0,53.0,61.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,27.0,17.0,13.0,5.0,14.0,9.0,22.0,14.0,43.0,33.0,50.0,39.0,11.0,0.0,12.0,7.0,21.0,13.0,8.0,3.0,15.0,8.0,22.0,24.0,19.0,16.0,15.0,14.0,11.0,0.0,183.0,352.0,11.0,0.0,11.0,0.0,137.0,105.0,21.0,19.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,24.0,15.0,11.0,0.0,11.0,0.0,11.0,0.0,55.0,66.0,21.0,13.0,16.0,9.0,11.0,0.0,24.0,26.0,11.0,0.0,19.0,17.0,42.0,58.0,12.0,8.0,21.0,16.0,11.0,0.0,315.0,657.0,315.0,657.0,11.0,0.0,315.0,657.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170312210001,236.0,1312.0,155.0,678.0,27.0,37.0,29.0,40.0,26.0,34.0,19.0,12.0,11.0,0.0,11.0,0.0,11.0,0.0,54.0,71.0,56.0,141.0,29.0,43.0,48.0,98.0,42.0,62.0,31.0,25.0,12.0,8.0,35.0,53.0,8.0,5.0,14.0,11.0,17.0,10.0,11.0,0.0,10.0,5.0,18.0,11.0,11.0,0.0,19.0,12.0,133.0,634.0,24.0,21.0,43.0,48.0,33.0,38.0,22.0,23.0,26.0,16.0,11.0,0.0,11.0,0.0,34.0,33.0,66.0,138.0,42.0,100.0,38.0,89.0,20.0,27.0,19.0,17.0,12.0,7.0,37.0,56.0,8.0,5.0,8.0,6.0,11.0,0.0,11.0,0.0,11.0,0.0,16.0,10.0,11.0,0.0,11.0,0.0,236.0,1312.0,146.0,673.0,137.0,564.0,48.0,101.0,11.0,0.0,11.0,8.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,205.0,639.0,204.0,527.0,16.0,11.0,8.0,6.0,11.0,0.0,11.0,0.0,62.0,87.0,11.0,8.0,11.0,0.0,11.0,8.0
170312211001,288.0,1699.0,192.0,918.0,43.0,43.0,11.0,0.0,11.0,0.0,54.0,35.0,11.0,0.0,97.0,62.0,31.0,21.0,72.0,77.0,77.0,128.0,75.0,160.0,53.0,76.0,38.0,29.0,26.0,18.0,40.0,41.0,63.0,94.0,57.0,44.0,30.0,28.0,23.0,18.0,19.0,9.0,26.0,17.0,18.0,9.0,14.0,9.0,11.0,0.0,210.0,781.0,33.0,34.0,15.0,9.0,36.0,18.0,11.0,0.0,30.0,19.0,53.0,35.0,39.0,26.0,36.0,74.0,92.0,191.0,50.0,72.0,39.0,65.0,55.0,51.0,19.0,8.0,21.0,17.0,28.0,19.0,11.0,7.0,19.0,9.0,15.0,9.0,32.0,25.0,23.0,27.0,19.0,8.0,18.0,8.0,48.0,50.0,288.0,1699.0,253.0,1189.0,223.0,956.0,38.0,76.0,11.0,0.0,47.0,63.0,18.0,8.0,11.0,0.0,77.0,86.0,11.0,0.0,77.0,86.0,222.0,510.0,217.0,381.0,20.0,13.0,11.0,0.0,11.0,0.0,11.0,0.0,106.0,95.0,24.0,21.0,24.0,21.0,11.0,0.0
170312211002,363.0,1884.0,184.0,833.0,37.0,37.0,39.0,44.0,33.0,22.0,11.0,0.0,8.0,4.0,11.0,0.0,11.0,0.0,65.0,81.0,61.0,122.0,42.0,86.0,70.0,132.0,60.0,65.0,13.0,10.0,58.0,42.0,37.0,48.0,11.0,0.0,48.0,85.0,11.0,0.0,45.0,27.0,18.0,10.0,19.0,18.0,11.0,0.0,11.0,0.0,267.0,1051.0,81.0,88.0,103.0,127.0,42.0,34.0,18.0,11.0,11.0,0.0,11.0,0.0,49.0,45.0,28.0,19.0,74.0,113.0,51.0,132.0,77.0,119.0,42.0,50.0,8.0,4.0,46.0,57.0,72.0,67.0,36.0,23.0,30.0,29.0,38.0,31.0,50.0,33.0,18.0,11.0,20.0,19.0,15.0,9.0,32.0,30.0,363.0,1884.0,206.0,893.0,198.0,675.0,121.0,164.0,11.0,0.0,36.0,46.0,11.0,0.0,11.0,0.0,11.0,8.0,11.0,0.0,11.0,8.0,350.0,991.0,356.0,569.0,79.0,64.0,29.0,19.0,14.0,9.0,17.0,10.0,207.0,289.0,48.0,31.0,48.0,31.0,11.0,0.0
170312213002,184.0,959.0,116.0,573.0,29.0,25.0,11.0,0.0,11.0,0.0,12.0,7.0,31.0,20.0,11.0,0.0,8.0,5.0,11.0,0.0,62.0,118.0,61.0,98.0,39.0,66.0,58.0,87.0,36.0,42.0,35.0,31.0,41.0,43.0,11.0,0.0,29.0,24.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,7.0,11.0,0.0,117.0,386.0,13.0,8.0,12.0,7.0,33.0,29.0,11.0,0.0,28.0,18.0,11.0,0.0,9.0,5.0,26.0,25.0,33.0,73.0,33.0,49.0,39.0,55.0,40.0,36.0,32.0,25.0,27.0,23.0,11.0,7.0,11.0,0.0,35.0,16.0,11.0,0.0,16.0,10.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,184.0,959.0,139.0,702.0,126.0,541.0,57.0,75.0,11.0,0.0,45.0,45.0,11.0,0.0,11.0,0.0,46.0,41.0,33.0,20.0,33.0,21.0,125.0,257.0,135.0,238.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,22.0,19.0,11.0,0.0,11.0,0.0,11.0,0.0
170312214001,211.0,788.0,118.0,458.0,27.0,28.0,10.0,7.0,46.0,40.0,23.0,15.0,11.0,0.0,11.0,0.0,11.0,0.0,27.0,24.0,46.0,73.0,69.0,125.0,43.0,51.0,42.0,40.0,14.0,13.0,11.0,7.0,16.0,12.0,11.0,0.0,24.0,15.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,12.0,8.0,112.0,330.0,24.0,29.0,11.0,0.0,26.0,20.0,38.0,24.0,11.0,0.0,11.0,0.0,11.0,0.0,23.0,26.0,32.0,36.0,52.0,70.0,11.0,0.0,50.0,63.0,12.0,7.0,26.0,32.0,11.0,0.0,22.0,14.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,15.0,9.0,11.0,0.0,211.0,788.0,110.0,386.0,105.0,338.0,11.0,0.0,11.0,0.0,26.0,28.0,11.0,0.0,11.0,0.0,21.0,20.0,11.0,0.0,21.0,20.0,203.0,402.0,193.0,351.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,60.0,51.0,11.0,0.0,11.0,0.0,11.0,0.0
170312216001,207.0,1471.0,130.0,746.0,39.0,60.0,25.0,30.0,27.0,39.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,9.0,6.0,73.0,146.0,55.0,141.0,64.0,136.0,37.0,64.0,31.0,40.0,24.0,28.0,25.0,26.0,11.0,0.0,11.0,0.0,15.0,9.0,19.0,15.0,9.0,6.0,11.0,0.0,11.0,0.0,11.0,0.0,127.0,725.0,55.0,90.0,23.0,21.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,17.0,16.0,76.0,165.0,57.0,141.0,58.0,123.0,25.0,29.0,35.0,66.0,20.0,19.0,13.0,9.0,11.0,0.0,15.0,10.0,10.0,5.0,11.0,0.0,19.0,14.0,16.0,11.0,11.0,0.0,10.0,6.0,207.0,1471.0,186.0,1358.0,187.0,1236.0,16.0,10.0,11.0,0.0,41.0,27.0,11.0,0.0,15.0,10.0,74.0,75.0,51.0,30.0,47.0,45.0,83.0,113.0,75.0,92.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,32.0,21.0,11.0,0.0,11.0,0.0,11.0,0.0
170312216002,209.0,1665.0,195.0,840.0,37.0,56.0,18.0,12.0,11.0,0.0,73.0,65.0,11.0,0.0,11.0,0.0,11.0,0.0,135.0,135.0,94.0,154.0,65.0,140.0,42.0,81.0,38.0,69.0,21.0,13.0,48.0,45.0,18.0,15.0,20.0,22.0,11.0,0.0,24.0,15.0,11.0,0.0,16.0,10.0,13.0,8.0,11.0,0.0,11.0,0.0,167.0,825.0,61.0,78.0,49.0,39.0,36.0,32.0,11.0,0.0,11.0,5.0,50.0,31.0,11.0,0.0,49.0,60.0,95.0,150.0,51.0,124.0,55.0,105.0,41.0,57.0,47.0,37.0,15.0,9.0,50.0,55.0,10.0,6.0,11.0,0.0,9.0,4.0,21.0,17.0,11.0,0.0,11.0,0.0,11.0,8.0,13.0,8.0,209.0,1665.0,174.0,1252.0,177.0,1027.0,135.0,89.0,11.0,0.0,60.0,114.0,11.0,0.0,11.0,0.0,23.0,22.0,11.0,0.0,23.0,22.0,156.0,413.0,117.0,282.0,98.0,118.0,11.0,0.0,19.0,13.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170312410002,176.0,948.0,105.0,427.0,29.0,38.0,16.0,11.0,23.0,21.0,11.0,0.0,15.0,10.0,10.0,6.0,11.0,0.0,27.0,28.0,22.0,28.0,46.0,87.0,24.0,31.0,9.0,6.0,26.0,36.0,7.0,4.0,16.0,14.0,8.0,4.0,17.0,16.0,8.0,4.0,20.0,15.0,17.0,17.0,11.0,13.0,15.0,20.0,17.0,18.0,105.0,521.0,11.0,0.0,18.0,17.0,33.0,21.0,18.0,21.0,24.0,22.0,11.0,0.0,11.0,0.0,31.0,39.0,44.0,87.0,24.0,41.0,29.0,45.0,25.0,42.0,23.0,37.0,13.0,8.0,22.0,33.0,11.0,0.0,23.0,22.0,8.0,4.0,11.0,0.0,17.0,19.0,16.0,16.0,27.0,26.0,20.0,21.0,176.0,948.0,108.0,496.0,88.0,373.0,66.0,93.0,11.0,0.0,21.0,18.0,11.0,0.0,11.0,0.0,19.0,12.0,11.0,0.0,19.0,12.0,162.0,452.0,130.0,315.0,25.0,24.0,11.0,0.0,11.0,0.0,11.0,0.0,97.0,97.0,18.0,16.0,18.0,16.0,11.0,0.0
170312423002,286.0,1956.0,213.0,977.0,59.0,76.0,27.0,31.0,31.0,45.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,10.0,6.0,68.0,129.0,100.0,248.0,59.0,103.0,40.0,74.0,30.0,43.0,84.0,128.0,20.0,19.0,22.0,21.0,13.0,9.0,13.0,9.0,39.0,24.0,11.0,0.0,11.0,0.0,11.0,0.0,19.0,12.0,192.0,979.0,30.0,20.0,41.0,25.0,43.0,26.0,18.0,19.0,45.0,28.0,11.0,0.0,11.0,0.0,26.0,22.0,81.0,207.0,96.0,309.0,34.0,65.0,86.0,123.0,50.0,54.0,26.0,22.0,19.0,16.0,42.0,26.0,13.0,8.0,12.0,7.0,4.0,2.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,286.0,1956.0,273.0,1835.0,279.0,1671.0,67.0,54.0,11.0,0.0,46.0,74.0,11.0,0.0,11.0,0.0,44.0,36.0,13.0,8.0,42.0,28.0,75.0,121.0,49.0,74.0,11.0,0.0,11.0,0.0,14.0,9.0,11.0,0.0,41.0,25.0,20.0,13.0,11.0,0.0,20.0,13.0
170314106001,322.0,1463.0,224.0,723.0,50.0,71.0,26.0,25.0,31.0,29.0,53.0,32.0,53.0,39.0,22.0,20.0,52.0,47.0,41.0,55.0,35.0,44.0,47.0,77.0,27.0,25.0,30.0,33.0,30.0,28.0,21.0,19.0,23.0,26.0,8.0,5.0,21.0,23.0,24.0,32.0,11.0,0.0,41.0,36.0,50.0,38.0,22.0,19.0,11.0,0.0,150.0,740.0,30.0,33.0,24.0,26.0,11.0,0.0,13.0,8.0,24.0,16.0,36.0,23.0,34.0,23.0,41.0,56.0,38.0,73.0,38.0,57.0,34.0,46.0,21.0,20.0,90.0,88.0,27.0,31.0,31.0,53.0,35.0,52.0,36.0,31.0,26.0,27.0,19.0,18.0,18.0,17.0,15.0,10.0,19.0,23.0,15.0,9.0,322.0,1463.0,252.0,1340.0,129.0,476.0,190.0,563.0,11.0,0.0,82.0,144.0,11.0,0.0,11.0,0.0,95.0,157.0,11.0,0.0,95.0,157.0,116.0,123.0,37.0,48.0,106.0,75.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170312413001,211.0,2090.0,159.0,1016.0,38.0,87.0,32.0,44.0,16.0,20.0,9.0,7.0,11.0,0.0,11.0,0.0,11.0,0.0,59.0,76.0,61.0,143.0,49.0,194.0,46.0,134.0,32.0,64.0,30.0,61.0,46.0,47.0,28.0,54.0,9.0,7.0,11.0,10.0,7.0,5.0,25.0,20.0,16.0,12.0,15.0,11.0,16.0,13.0,15.0,7.0,189.0,1074.0,41.0,130.0,25.0,39.0,17.0,19.0,52.0,68.0,29.0,26.0,33.0,42.0,30.0,27.0,43.0,52.0,68.0,203.0,41.0,146.0,41.0,124.0,22.0,31.0,26.0,32.0,27.0,40.0,11.0,0.0,11.0,0.0,18.0,12.0,18.0,17.0,18.0,12.0,7.0,5.0,15.0,7.0,22.0,15.0,24.0,27.0,211.0,2090.0,196.0,1713.0,139.0,1399.0,108.0,198.0,11.0,0.0,47.0,37.0,11.0,0.0,11.0,0.0,41.0,79.0,4.0,3.0,41.0,76.0,235.0,377.0,36.0,64.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,232.0,276.0,35.0,37.0,29.0,20.0,19.0,17.0
170312414001,293.0,1104.0,226.0,539.0,27.0,17.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,20.0,12.0,129.0,186.0,48.0,68.0,27.0,17.0,11.0,0.0,22.0,13.0,11.0,0.0,106.0,110.0,11.0,0.0,33.0,20.0,11.0,0.0,20.0,14.0,22.0,14.0,66.0,54.0,23.0,14.0,11.0,0.0,162.0,565.0,18.0,11.0,11.0,0.0,11.0,0.0,74.0,60.0,11.0,0.0,11.0,0.0,11.0,0.0,57.0,47.0,45.0,102.0,89.0,84.0,24.0,15.0,11.0,0.0,27.0,17.0,77.0,76.0,18.0,11.0,11.0,0.0,22.0,14.0,21.0,13.0,76.0,85.0,11.0,0.0,34.0,30.0,11.0,0.0,11.0,0.0,293.0,1104.0,293.0,843.0,274.0,665.0,99.0,144.0,11.0,0.0,26.0,16.0,11.0,0.0,11.0,0.0,27.0,18.0,11.0,0.0,27.0,18.0,133.0,261.0,113.0,152.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,83.0,77.0,37.0,32.0,11.0,0.0,37.0,32.0
170312414004,392.0,1539.0,291.0,827.0,65.0,41.0,11.0,0.0,23.0,15.0,11.0,0.0,11.0,0.0,17.0,10.0,11.0,0.0,70.0,88.0,185.0,302.0,103.0,205.0,33.0,28.0,26.0,16.0,24.0,16.0,30.0,26.0,38.0,29.0,30.0,25.0,11.0,0.0,26.0,16.0,14.0,8.0,11.0,0.0,11.0,0.0,13.0,2.0,11.0,0.0,242.0,712.0,78.0,91.0,23.0,15.0,18.0,10.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,82.0,141.0,101.0,195.0,174.0,128.0,35.0,30.0,11.0,0.0,28.0,24.0,38.0,41.0,11.0,0.0,32.0,29.0,11.0,0.0,11.0,0.0,14.0,8.0,11.0,0.0,11.0,0.0,11.0,0.0,392.0,1539.0,391.0,1432.0,303.0,1191.0,35.0,33.0,11.0,0.0,157.0,127.0,11.0,0.0,11.0,0.0,128.0,81.0,11.0,0.0,128.0,81.0,74.0,107.0,66.0,75.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,20.0,13.0,30.0,19.0,30.0,19.0,11.0,0.0
170312415001,202.0,1357.0,138.0,669.0,33.0,61.0,14.0,9.0,13.0,8.0,14.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,112.0,246.0,68.0,140.0,54.0,83.0,34.0,56.0,19.0,19.0,33.0,22.0,11.0,0.0,11.0,0.0,21.0,13.0,4.0,2.0,11.0,0.0,3.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,157.0,688.0,58.0,98.0,29.0,24.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,15.0,12.0,130.0,250.0,46.0,71.0,61.0,166.0,45.0,41.0,18.0,16.0,11.0,0.0,15.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,3.0,1.0,11.0,0.0,202.0,1357.0,156.0,1150.0,158.0,1022.0,38.0,26.0,11.0,0.0,27.0,39.0,11.0,0.0,11.0,0.0,51.0,63.0,11.0,0.0,51.0,63.0,125.0,207.0,117.0,165.0,48.0,42.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170312415003,195.0,826.0,122.0,454.0,13.0,9.0,19.0,15.0,22.0,20.0,11.0,0.0,11.0,0.0,22.0,14.0,17.0,12.0,11.0,0.0,57.0,110.0,54.0,109.0,22.0,25.0,55.0,63.0,28.0,29.0,24.0,22.0,21.0,14.0,20.0,12.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,108.0,372.0,18.0,17.0,20.0,15.0,23.0,20.0,33.0,29.0,15.0,9.0,11.0,0.0,11.0,0.0,18.0,17.0,41.0,73.0,27.0,38.0,41.0,48.0,21.0,23.0,18.0,10.0,23.0,22.0,31.0,34.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,25.0,17.0,11.0,0.0,11.0,0.0,195.0,826.0,171.0,727.0,158.0,606.0,42.0,37.0,11.0,0.0,58.0,84.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,100.0,99.0,100.0,99.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
170312421001,173.0,658.0,134.0,406.0,21.0,27.0,9.0,5.0,11.0,0.0,11.0,0.0,11.0,0.0,52.0,33.0,54.0,42.0,41.0,35.0,43.0,73.0,39.0,72.0,26.0,27.0,34.0,53.0,26.0,24.0,11.0,0.0,14.0,8.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,12.0,7.0,71.0,252.0,10.0,5.0,10.0,7.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,30.0,44.0,37.0,69.0,37.0,62.0,10.0,7.0,24.0,26.0,11.0,0.0,11.0,0.0,13.0,9.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,17.0,11.0,19.0,12.0,11.0,0.0,173.0,658.0,164.0,624.0,150.0,523.0,11.0,0.0,11.0,0.0,61.0,80.0,11.0,0.0,11.0,0.0,24.0,21.0,11.0,0.0,24.0,21.0,62.0,34.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,62.0,34.0,11.0,0.0,11.0,0.0,11.0,0.0
170315501004,285.0,560.0,152.0,309.0,11.0,0.0,28.0,17.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,100.0,65.0,11.0,0.0,48.0,35.0,11.0,0.0,83.0,78.0,11.0,0.0,11.0,0.0,11.0,0.0,83.0,51.0,27.0,17.0,11.0,0.0,11.0,0.0,11.0,0.0,28.0,17.0,33.0,29.0,11.0,0.0,154.0,251.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,33.0,21.0,37.0,23.0,11.0,0.0,40.0,20.0,21.0,14.0,91.0,86.0,11.0,0.0,66.0,43.0,40.0,31.0,11.0,0.0,11.0,0.0,11.0,0.0,22.0,13.0,11.0,0.0,11.0,0.0,285.0,560.0,284.0,404.0,253.0,296.0,166.0,108.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,131.0,156.0,126.0,122.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,56.0,34.0,56.0,34.0,11.0,0.0
170316502002,681.0,1744.0,395.0,933.0,99.0,62.0,97.0,85.0,64.0,77.0,11.0,0.0,73.0,46.0,11.0,0.0,11.0,0.0,11.0,0.0,25.0,15.0,63.0,50.0,136.0,143.0,102.0,129.0,102.0,85.0,26.0,16.0,77.0,74.0,16.0,9.0,94.0,74.0,11.0,0.0,11.0,0.0,11.0,0.0,61.0,68.0,11.0,0.0,11.0,0.0,332.0,811.0,46.0,29.0,165.0,162.0,11.0,0.0,84.0,68.0,11.0,0.0,11.0,0.0,11.0,0.0,90.0,74.0,59.0,48.0,57.0,36.0,52.0,32.0,87.0,97.0,83.0,73.0,11.0,0.0,95.0,104.0,11.0,0.0,15.0,9.0,11.0,0.0,28.0,24.0,46.0,31.0,20.0,12.0,19.0,12.0,11.0,0.0,681.0,1744.0,315.0,436.0,315.0,436.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,621.0,1308.0,486.0,810.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,439.0,498.0,11.0,0.0,11.0,0.0,11.0,0.0
170313107001,264.0,1460.0,172.0,794.0,13.0,8.0,28.0,23.0,26.0,23.0,26.0,26.0,9.0,6.0,25.0,36.0,12.0,8.0,59.0,71.0,53.0,115.0,56.0,104.0,74.0,98.0,29.0,30.0,44.0,66.0,34.0,38.0,24.0,21.0,11.0,8.0,17.0,21.0,12.0,10.0,20.0,15.0,24.0,25.0,11.0,6.0,11.0,3.0,33.0,33.0,154.0,666.0,15.0,10.0,46.0,36.0,33.0,30.0,24.0,15.0,11.0,0.0,26.0,16.0,47.0,36.0,45.0,62.0,42.0,77.0,44.0,65.0,42.0,58.0,23.0,17.0,37.0,39.0,32.0,35.0,33.0,45.0,15.0,13.0,14.0,13.0,26.0,33.0,11.0,7.0,17.0,15.0,11.0,0.0,20.0,17.0,30.0,27.0,264.0,1460.0,136.0,424.0,109.0,281.0,37.0,46.0,11.0,0.0,82.0,74.0,11.0,0.0,11.0,0.0,25.0,23.0,11.0,0.0,25.0,23.0,259.0,1036.0,157.0,457.0,31.0,20.0,11.0,0.0,11.0,0.0,11.0,0.0,243.0,559.0,11.0,0.0,11.0,0.0,11.0,0.0
170315906002,374.0,1041.0,298.0,659.0,78.0,48.0,29.0,31.0,86.0,100.0,46.0,41.0,34.0,21.0,11.0,0.0,27.0,18.0,30.0,25.0,61.0,69.0,11.0,0.0,49.0,86.0,64.0,83.0,17.0,11.0,17.0,8.0,32.0,29.0,11.0,0.0,17.0,11.0,11.0,0.0,19.0,14.0,45.0,48.0,11.0,0.0,23.0,16.0,11.0,0.0,115.0,382.0,16.0,10.0,33.0,20.0,16.0,10.0,11.0,0.0,33.0,38.0,11.0,0.0,11.0,0.0,11.0,0.0,17.0,12.0,36.0,31.0,47.0,69.0,35.0,35.0,11.0,0.0,27.0,24.0,30.0,27.0,11.0,0.0,11.0,0.0,17.0,10.0,45.0,52.0,33.0,27.0,24.0,17.0,11.0,0.0,11.0,0.0,374.0,1041.0,220.0,419.0,150.0,207.0,11.0,0.0,11.0,0.0,152.0,188.0,11.0,0.0,11.0,0.0,31.0,24.0,11.0,0.0,31.0,24.0,324.0,622.0,141.0,171.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,312.0,343.0,78.0,108.0,77.0,94.0,21.0,14.0
170314303002,279.0,707.0,160.0,254.0,30.0,26.0,66.0,46.0,36.0,18.0,11.0,6.0,11.0,0.0,11.0,0.0,11.0,0.0,17.0,10.0,40.0,29.0,46.0,44.0,13.0,9.0,12.0,12.0,12.0,9.0,11.0,0.0,23.0,16.0,19.0,19.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,16.0,10.0,206.0,453.0,103.0,111.0,37.0,50.0,20.0,17.0,28.0,22.0,11.0,0.0,19.0,11.0,11.0,0.0,41.0,37.0,38.0,34.0,11.0,0.0,16.0,13.0,20.0,20.0,37.0,32.0,38.0,42.0,11.0,7.0,21.0,13.0,15.0,11.0,11.0,0.0,8.0,4.0,7.0,5.0,9.0,3.0,15.0,10.0,15.0,11.0,279.0,707.0,279.0,707.0,11.0,0.0,278.0,700.0,11.0,0.0,10.0,7.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
